ABS(NL1-PT1),ABS(NL2-PT2),ABS(NL3-PT3),ABS(WNL1-WPT1),ABS(WNL2-WPT2),ABS(WNL3-WPT3)
gene-LOC117902246,575.4551055,1385.379091,513.0043595,1104.935848,254.7496598,106.7585986
gene-LOC117902256,99.27287332,69.15934124,371.5975591,55.57821143,453.3045573,350.5348274
gene-LOC117902286,9.385165615,19.77084964,33.4138093,14.35052432,40.58333434,15.44375326
gene-LOC117902274,60.38515789,89.71962784,5.176727754,196.5353129,24.63093222,50.29697502
gene-LOC117902233,863.8087788,1502.917912,913.9209691,1231.970198,155.3774097,297.5706662
gene-LOC117902280,194.8650491,174.0159499,79.08636393,173.2669626,71.80902823,44.09251277
gene-LOC117902217,1109.609988,2273.811167,1084.269103,1308.476686,637.6827362,717.1910283
gene-LOC117902266,16.03089296,12.73030372,10.11147526,11.72853451,7.094553993,30.93933271
gene-LOC117890799,322.4010455,233.197322,439.8911775,499.2733249,153.3670096,783.3726851
gene-LOC117891141,139.1091481,399.7238294,226.3358644,550.8979811,147.7159612,147.8137692
gene-LOC117890258,898.305175,1542.346745,606.1444742,1109.063923,282.861216,142.7850179
gene-LOC117891306,83.38566985,285.5669378,135.4693042,260.118862,11.3282947,59.32778838
gene-LOC117890074,714.4396278,759.2958875,474.0481853,682.6034037,29.57156502,189.7085475
gene-LOC117891557,0,0,0,0,0,0
gene-LOC117891059,0,0,0,0,0,0
gene-LOC117890972,295.6817278,87.94317586,43.17204002,557.3927028,104.7251209,109.3043072
gene-LOC117890567,35.54785214,95.00540323,270.4504505,671.9457192,60.43219162,5.582212958
gene-LOC117890895,181.3537075,363.8598806,172.003794,342.0563397,162.4487688,128.2999781
gene-LOC117890653,873.9339309,1273.21221,614.4522371,991.1739608,383.5827258,383.9204054
gene-LOC117891475,5.629245557,104.3704619,180.3992501,212.2044245,35.46955437,64.75634003
gene-LOC117890337,1143.644976,2001.423332,1291.599957,1229.145895,263.574879,771.9121632
gene-LOC117890714,502.4576479,63.38128319,125.8454751,549.565917,221.3167986,591.8210277
gene-LOC117891238,9.006691592,10.99313952,11.89228438,5.811974568,18.8729881,30.34289975
gene-LOC117891393,109.7383912,146.7290538,13.35393074,254.2507985,18.18813219,24.15710059
gene-LOC117902702,95.45826189,333.9344381,231.2029601,654.2136677,400.6329074,137.0051668
gene-LOC117902707,252.393348,12.0294819,79.20649117,2.076404245,153.6902265,83.93850022
gene-LOC117896676,1.891863622,1.04565493,1.058319928,0,0,0
gene-LOC117892456,11.72605324,7.051289395,5.95447617,27.50259927,3.005185109,15.12178902
gene-LOC117896455,83.95106362,38.23010169,5.848389212,124.2919728,31.20914292,21.08044744
gene-LOC117896444,1.087538256,8.190264363,6.93914315,10.01854684,4.936991871,6.588254463
gene-LOC117897949,1.019052299,0,3.101306836,1.032507835,0,1.027050456
gene-LOC117895343,0.65344986,7.342914517,15.50653418,18.76663512,7.205823874,1.19269835
gene-LOC117890633,1.019052299,0,0,0,0,0
gene-LOC117901294,235.620949,165.6702571,130.109385,290.4264162,139.9280154,56.72975094
gene-LOC117901309,67.9263437,291.4904078,7.671319175,218.4168629,73.56726249,50.28331283
gene-LOC117891377,65.06640762,35.11411446,41.96625815,94.18477517,15.65791295,80.45573135
gene-LOC117891346,46.24511557,262.8187473,16.03449734,510.4833334,126.7761809,188.4816807
gene-LOC117903169,2.467558463,5.648214825,47.52356515,7.195346442,7.732972591,33.44304933
gene-LOC117899163,25.87435163,9.033418698,22.9805436,44.11934984,34.93919005,46.4869059
gene-LOC117895351,1.439237102,1.44973459,96.13262889,20.48874691,0.644164138,51.3098606
gene-LOC117903528,41.90987912,106.5625613,24.6736595,217.8629494,11.65129891,39.01358489
gene-LOC117899116,77.03758451,7.024176013,71.00030573,446.8734603,168.8476615,15.49957497
gene-LOC117903896,5646.546028,1255.207407,4457.600791,6202.302598,163.9912245,3471.786119
gene-LOC117903894,0,2.067979849,2.067537891,6.808110032,0.059772683,1.050714441
gene-LOC117903895,955.5161856,1303.174102,240.0206482,1894.539806,705.1671364,724.9769302
gene-LOC117903881,768.4957259,1085.79072,355.7926495,1113.980183,171.5569385,163.9576078
gene-LOC117903888,309.6863177,26.12449394,175.2811551,355.4440403,8.103998089,253.97627
gene-LOC117903891,177.6796895,43.14628305,233.1636652,516.882047,354.9601465,213.8359779
gene-LOC117903889,265.3042456,290.9084912,299.4652025,494.3044039,116.7948286,7.443315638
gene-LOC117903892,79.288333,374.8021646,98.20812783,503.2612952,237.0282657,69.45697928
gene-LOC117903893,7.298145194,35.18318296,28.43258751,5.033337781,23.80997997,19.16366466
gene-LOC117903885,731.8731881,1572.564831,797.1619853,1012.116568,303.8002629,377.2886509
gene-LOC117903897,3.838309608,6.724669257,7.929065482,31.41476415,6.597291617,42.02391186
gene-LOC117903890,224.6075626,316.6878372,94.93931756,206.5594948,2.322386159,62.138299
gene-LOC117903883,1625.671161,4253.704077,1301.600758,1097.670082,1048.169388,1023.531869
gene-LOC117903884,1188.20832,2013.001663,1723.882723,1230.009887,187.278738,629.19632
gene-LOC117903909,121.0622722,340.1938408,102.9603517,6.951274424,274.3024916,233.0734571
gene-LOC117903911,1.891863622,3.101969774,2.141190838,1.032507835,1.801455968,2.006772942
gene-LOC117903907,58.39287309,39.58928083,26.23621548,359.1744618,243.5232485,8.344725363
gene-LOC117903908,85.51851007,137.1151494,495.8969121,96.79464086,21.49908489,628.3517374
gene-LOC117895399,4.725024525,0.812354832,19.24879424,5.275452481,1.323274506,26.44300802
gene-LOC117895417,3.203397873,0.034995015,0.270060809,1.157545264,0.646694082,8.121747708
gene-LOC117898013,119.006155,11.32395517,39.14379705,312.176926,38.53451216,144.5728087
gene-LOC117898003,288.4438315,648.6965307,996.8767015,524.400213,196.3214847,1545.475469
gene-LOC117895517,7.489699471,4.030974655,5.785246968,5.0939584,0.407603351,7.837779889
gene-LOC117898022,7.2842416,5.123289604,8.073743702,6.307960317,9.833291973,0.260303834
gene-LOC117898029,147.4077885,39.88468933,435.8813283,27.87428314,172.1335274,695.5121372
gene-LOC117903077,58.42634681,131.0619334,116.7326291,34.75134172,27.32760712,46.92202161
gene-LOC117903076,32.20802689,31.64121698,1.142483579,79.82555514,4.27374682,47.87841523
gene-LOC117903073,403.4489428,737.888566,68.13835147,419.430129,104.6849021,110.2958487
gene-LOC117899219,21.55097379,10.21158419,4.874232935,10.38153501,1.353160847,14.23672247
gene-LOC117899201,112.0190299,73.87896332,36.04774557,17.24573391,64.937014,22.31130977
gene-LOC117895568,0.132337383,23.49433866,15.95107954,27.01457367,24.68242941,20.11505739
gene-LOC117897421,43.24509252,229.983407,341.4295788,439.6945204,228.5223621,672.97852
gene-LOC117889669,353.879406,490.6659303,562.2474733,697.642678,335.33494,1543.051573
gene-LOC117903886,58.68280355,666.0248839,317.1644231,320.2851286,21.91359242,626.6909278
gene-LOC117889903,57.80533867,17.93289591,44.03559984,64.31062872,81.92579129,39.3973771
gene-LOC117889817,70.35682591,335.6757978,4.177118596,41.80768773,37.64688305,299.9227322
gene-LOC117892987,41.88205292,468.5872527,125.6008672,79.4219122,363.606308,206.6297788
gene-LOC117893160,61.81306191,84.40734571,22.31939284,12.71217807,19.56796378,92.85065853
gene-LOC117892813,142.2656562,101.0730488,316.7382714,626.241656,173.3572834,92.94232431
gene-LOC117895576,60.30173633,1.119840471,3.982514534,2.080935986,24.41851223,52.12860096
gene-LOC117893506,128.9705799,645.5660166,338.4354949,1431.836952,175.0508501,357.0319188
gene-LOC117893516,233.443283,255.6520443,278.7959808,99.68140407,433.0605338,334.9347578
gene-LOC117889629,272.4777649,466.639609,123.9033978,1338.950312,24.52077332,318.2456682
gene-LOC117889628,2828.882579,7158.749772,3675.242737,5414.271455,734.6022018,824.5708969
gene-LOC117895660,8.157052924,7.506224586,11.10139759,31.75766804,2.20905932,19.25365483
gene-LOC117895377,245.4731513,88.49378354,42.29938319,330.5141988,56.94102255,354.4990606
gene-LOC117895378,902.7845884,350.8199333,254.8383412,64.41546343,144.06219,166.1760421
gene-LOC117903688,395.8835714,1476.866682,308.0042009,638.9804074,261.6490305,516.9681832
gene-LOC117903692,0.945931811,0,0,0.851013754,0,0
gene-LOC117903691,8.239442474,16.25221367,44.02944259,13.74921765,9.47718582,10.47398132
gene-LOC117903690,1204.978187,921.150961,325.1852575,1142.938793,1033.538156,912.2104778
gene-LOC117894122,63.71365006,503.3966461,111.1658693,491.0806212,319.6596254,440.010365
gene-LOC117894089,3.376414026,35.70810818,58.42329953,12.95049658,30.42060696,90.57908355
gene-LOC117894046,38.62821974,306.1282432,79.28186989,276.1824346,148.329293,114.755685
gene-LOC117894034,715.3407718,832.9005172,470.7048202,0.190426677,519.5981604,189.108119
gene-LOC117894064,973.1526523,141.6778149,363.1611181,997.5484137,56.04431494,794.2830967
gene-LOC117894130,100.567427,111.2304063,65.80263459,224.4224557,2.965864645,0.592102306
gene-LOC117894055,228.2198312,360.1458014,204.638875,122.4319639,17.33613497,186.7956991
gene-LOC117895668,0,0,0,3.097523506,0,0
gene-LOC117894106,34.40680158,264.1577731,74.85218232,731.3928663,40.83275752,112.3121208
gene-LOC117894114,145.0957401,292.8584874,108.0179321,228.1690468,29.35434546,63.2136828
gene-LOC117894004,4530.316303,9322.059195,4672.115986,6590.206153,1066.033782,1890.332642
gene-LOC117894020,1007.069511,2279.548868,180.9531436,5264.387395,421.4006735,760.9678026
gene-LOC117894097,219.6271323,561.3393697,65.07489004,147.5493024,317.2004096,312.7006138
gene-LOC117894076,52.74921744,119.5303606,50.68711233,88.14207447,13.90105,51.92529177
gene-LOC117903689,345.6698348,664.5470172,227.3047653,665.3131004,6.240287144,75.86558853
gene-LOC117903118,64.09989268,14.35971829,166.4342505,181.6952919,487.7237632,463.0850961
gene-LOC117903109,1590.621775,3974.905801,1389.333187,1670.483648,1632.602726,1387.783005
gene-LOC117903105,819.775835,1443.85125,360.8861155,1122.314094,117.9958151,51.85030429
gene-LOC117903120,221.1703741,126.6927708,102.2055845,411.6791611,309.5549914,381.7704756
gene-LOC117903106,1878.823522,1620.475141,667.8653323,567.7840244,413.3478902,424.6148035
gene-LOC117903132,237.3850908,398.9543512,258.1372699,651.4645647,52.92175879,195.3590714
gene-LOC117903126,86.028834,383.8182918,41.50692666,238.7020742,229.0216815,12.60256703
gene-LOC117903113,4528.750902,7965.940327,45.34998396,12078.85382,741.00684,2406.085867
gene-LOC117903139,1627.36029,136.1470975,398.7802497,2705.681855,541.1207225,242.3043441
gene-LOC117903143,868.0965999,433.8422229,104.8279522,323.9350945,375.3015142,148.9213107
gene-LOC117903144,155.0658696,96.49372171,108.0644064,41.64627793,7.16650341,412.9256068
gene-LOC117903145,301.0230879,542.2837715,35.52527183,89.62402888,31.3353798,568.1845348
gene-LOC117903133,82.87024294,107.4531999,81.06201119,604.6546442,236.9893705,35.46697731
gene-LOC117903110,2075.043354,3257.608734,1585.867098,1432.021127,276.5618418,528.976328
gene-LOC117903124,7.108635913,23.5088655,117.3017331,280.429057,187.0279435,71.92568964
gene-LOC117903125,839.651603,2744.54655,197.3080957,3488.051887,463.375499,682.1438549
gene-LOC117903142,17.72450375,35.57651915,17.73714402,168.0130655,71.42419438,44.30965173
gene-LOC117903136,4.83058673,16.51303929,16.28953795,31.78608025,19.93809096,19.32931256
gene-LOC117903122,209.0617188,544.1095508,534.1430676,1091.224237,31.92684045,59.31063335
gene-LOC117903102,2128.08663,6761.999912,3625.072999,5156.684696,1300.026977,1150.855308
gene-LOC117903127,340.1306713,824.7705413,1004.286233,1131.865566,315.4519872,34.18761407
gene-LOC117903117,276.4123867,102.5711893,39.23419598,252.1959497,64.76254317,98.37520661
gene-LOC117903135,7.864570972,4.100964684,6.448123498,0.782432978,0.298863414,3.223135277
gene-LOC117903137,0.146240976,0,1.033768945,4.130031341,0.029886341,1.027050456
gene-LOC117903128,3.564365781,4.229279738,2.165741821,8.941706478,2.896445172,6.114974766
gene-LOC117903131,57.36147472,29.86670532,15.92217511,46.95577769,55.05797037,22.98289777
gene-LOC117903130,269.2604825,218.0206412,143.2248651,533.5870948,31.14341203,21.1667772
gene-LOC117903104,558.5678753,1834.57491,973.2016712,1538.214763,11.23568039,347.5803481
gene-LOC117903129,1946.948644,3356.936639,1172.583028,1858.203277,782.8390171,998.4713738
gene-LOC117903123,1201.394194,2084.93063,948.8752551,1911.761672,436.5992511,49.19110912
gene-LOC117903146,2788.60653,8278.00351,4585.698878,7224.074002,331.7258095,979.0462324
gene-LOC117903111,10.62924592,15.49818387,10.09217963,17.91562136,8.15138137,2.33806873
gene-LOC117903147,199.4355956,708.7520511,375.4395928,711.4172472,37.53814312,39.57735743
gene-LOC117903116,16.62874747,46.15760013,68.05854127,255.5688996,1.542386004,186.3232572
gene-LOC117903141,7.128731563,12.58285417,5.908001881,2.133596447,7.882404298,2.915503474
gene-LOC117903112,271.3398104,485.1433631,26.29131865,71.45453647,120.118431,28.76774968
gene-LOC117903119,80.76616583,198.0406457,359.914899,571.2968412,247.0918523,11.71166178
gene-LOC117903140,11.7353223,32.66773741,0.545376969,38.90451798,11.56416983,1.68497626
gene-LOC117903107,603.4046189,1379.140568,681.1905147,814.8764659,148.3522751,455.5664579
gene-LOC117903148,7.104526898,168.6971198,47.09043239,17.33133833,191.2003276,101.3085354
gene-LOC117903114,224.3516694,35.66370336,169.8641729,266.8984413,41.13552218,9.284775809
gene-LOC117903108,209.9577028,938.4588692,475.2117683,75.62742924,374.4246429,310.9849879
gene-LOC117903138,57.38460933,577.1312162,67.61340609,149.3963331,226.7861641,53.29048208
gene-LOC117895116,18.16786121,26.35226486,80.07283471,136.4569758,40.59988531,19.39114053
gene-LOC117895107,271.5138586,395.2478387,185.7968587,395.7264136,40.12080553,51.97144681
gene-LOC117895101,721.4199022,2736.358128,55.47255044,3690.287364,876.7570118,667.7733968
gene-LOC117889576,30.8536167,4055.376609,1352.445218,2187.516321,1732.487158,1744.114529
gene-LOC117889577,587.4030907,1601.145621,688.0173356,2006.109814,237.2889196,187.8717531
gene-LOC117894206,0.945931811,1.04565493,0,1.214001917,0,0
gene-LOC117903424,248.1023738,884.4968714,913.7778606,1167.433861,141.6435486,605.9671158
gene-LOC117903437,3.495879824,14.40586892,6.104409741,11.95852508,3.483366571,2.148756851
gene-LOC117903434,0.945931811,6.180609538,0.024550983,1.214001917,3.632798278,3.152143322
gene-LOC117903433,2.038104598,7.214599463,5.168844727,7.590543009,0.826012131,2.101428882
gene-LOC117903427,2.179711043,5.169949624,4.110524799,2.790991996,0.885784814,3.175807307
gene-LOC117903426,7.873840034,4.901654511,8.365727817,14.24936736,11.82487142,3.67275099
gene-LOC117903436,19.49176055,40.0288649,27.88548476,176.279985,68.19072396,18.60022724
gene-LOC117895677,13.90576428,12.38454909,20.35358846,16.99602683,2.219864748,7.071033267
gene-LOC117903425,1166.167587,522.1680887,641.8783123,1670.953927,583.0818571,916.1691555
gene-LOC117903431,4142.880051,547.9593173,1841.471697,6536.703978,2145.073469,2133.516381
gene-LOC117895692,0,0,0,0,0,0
gene-LOC117903429,2173.694637,2263.442941,470.1117893,303.0062014,1131.967781,1629.834559
gene-LOC117903432,435.4185256,1038.079127,182.0302817,382.8829583,917.1160794,436.3426149
gene-LOC117903430,898.0662053,645.1405473,148.1786741,1035.89266,316.2806245,496.9859198
gene-LOC117903435,73.72500288,211.5190379,59.77976082,186.6993635,27.23494517,39.94648209
gene-LOC117903428,343.0477983,122.5594785,133.5718194,190.8384583,171.3769348,239.8810288
gene-LOC117903438,4.798145013,6.355584612,10.23948552,2.484460486,2.369296455,6.446270554
gene-LOC117894428,553.3685901,1264.009346,258.7516343,2240.821711,143.4617206,339.2471066
gene-LOC117895702,0.073120488,0,0,0.851013754,0.915671155,0.023663985
gene-LOC117894505,250.6297127,163.158595,48.09784655,86.27410543,19.63026641,54.28252627
gene-LOC117894712,67.52315851,131.1958749,56.27332376,35.55275565,37.7491918,44.68861061
gene-LOC117895631,1106.946747,1634.843153,1001.816626,1646.422343,97.95224744,298.8973574
gene-LOC117895709,0.945931811,0.011665005,1.058319928,3.097523506,0.826012131,0
gene-LOC117895494,3304.914872,5235.296449,2267.660877,4380.62935,718.3942056,223.0959427
gene-LOC117896082,96.32696419,68.93249185,26.98760911,17.19417678,13.98564914,24.35091068
gene-LOC117896228,670.7428837,802.1269237,380.1665979,411.5776363,84.58219976,150.3088246
gene-LOC117896162,104.1446643,217.5867808,101.1471086,151.390312,335.4167965,21.46907299
gene-LOC117895872,1002.370077,4198.271779,1546.414493,4069.536121,786.8980267,796.6212173
gene-LOC117896354,13.10761195,212.7126518,16.40523371,268.5638471,175.4596598,122.5554685
gene-LOC117899078,22.15911035,11.63471479,25.86089159,63.3175539,9.453045019,62.64524448
gene-LOC117903798,316.700256,948.6223625,500.0380671,166.9086669,318.3199649,624.7694793
gene-LOC117903797,1829.267401,2929.05002,1092.285783,2498.800238,410.3445494,437.7014898
gene-LOC117895717,47.09163918,274.5625454,207.0887959,366.6914061,65.53105225,66.15318538
gene-LOC117890945,303.0926593,1314.052629,720.4109045,2289.789975,58.67026878,454.9572005
gene-LOC117903758,2257.496554,2350.947918,1782.142249,1711.799919,1021.864252,114.5910944
gene-LOC117903760,42.60708476,517.2603956,670.9406745,640.5522611,185.2152568,250.0693667
gene-LOC117903757,271.4757693,588.5018314,683.3807295,153.0739757,39.91223914,275.7391451
gene-LOC117903762,2068.934086,2589.311137,742.1710361,1840.742881,973.2346134,527.2606502
gene-LOC117903761,71.3006937,302.1779048,135.748228,282.433452,117.5509959,258.8962006
gene-LOC117894165,1026.535845,1892.739171,822.2012818,1339.526137,1.338879505,430.1841661
gene-LOC117903011,196.7038879,1020.376864,264.3632986,172.1280305,268.9843068,4.708295183
gene-LOC117903024,529.519978,676.7548454,382.4865487,382.0946409,238.8453266,227.55159
gene-LOC117903028,204.6807006,477.0183839,202.6669133,332.527408,59.0710156,123.1327357
gene-LOC117902988,267.5030393,363.2468496,112.9833879,585.4585159,26.74000007,59.85356451
gene-LOC117903029,149.4721428,274.3086799,9.169007136,259.8967131,42.97513998,77.74004423
gene-LOC117903032,0,0,0,0,0,0
gene-LOC117903030,169.4361,449.0702686,238.5313894,2.591370951,426.5912757,173.4870405
gene-LOC117903292,0.503061825,522.793998,55.9811836,231.4718264,327.8780613,195.382903
gene-LOC117895726,1.457775226,9.270914308,7.530994408,6.388665217,5.28482254,0.932394516
